order_id,customer_id,order_date,product_id,product_category,order_value,payment_method,delivery_type,delivery_delay_days,number_of_items,is_multi_size_order,customer_order_count,customer_previous_return_count,customer_previous_cancel_count,customer_historical_return_rate,customer_avg_order_value,order_value_deviation,product_historical_return_rate,category_historical_return_rate,discount_percent,is_first_time_customer,target_returned
ORD-10147,CUST-2176,2025-09-06,PROD-APP-468,Apparel,7230.0,Debit Card,Standard,0,1,0,0,0,0,0.2079,4191.91,0.7248,0.3171,0.3,10.0,1,0
ORD-10148,CUST-2205,2025-09-07,PROD-FOO-767,Footwear,1600.0,UPI,Standard,0,1,0,0,0,0,0.0243,1388.47,0.1523,0.2688,0.26,30.0,1,1
ORD-10149,CUST-6856,2025-09-02,PROD-APP-210,Apparel,2520.0,Credit Card,Express,0,2,0,0,0,0,0.1558,2125.24,0.1857,0.3188,0.3,40.0,1,0
ORD-10150,CUST-5583,2025-09-06,PROD-FUR-901,Furniture & Home,2160.0,COD,Standard,0,2,0,0,0,0,0.2495,1848.57,0.1685,0.1864,0.12,40.0,1,0
ORD-10151,CUST-7376,2025-09-04,PROD-APP-612,Apparel,2140.0,COD,Standard,0,2,0,0,0,0,0.2351,3915.95,-0.4535,0.2652,0.3,15.0,1,1
ORD-10152,CUST-7409,2025-09-05,PROD-FUR-205,Furniture & Home,1840.0,COD,Express,0,1,0,0,0,0,0.2648,1938.87,-0.051,0.1614,0.12,0.0,1,0
ORD-10153,CUST-4356,2025-09-02,PROD-FUR-676,Furniture & Home,660.0,Debit Card,Standard,0,1,0,0,0,0,0.2278,1140.16,-0.4211,0.1633,0.12,10.0,1,0
ORD-10154,CUST-5320,2025-09-04,PROD-APP-777,Apparel,8930.0,COD,Express,0,2,0,0,0,0,0.3472,4094.38,1.181,0.281,0.3,0.0,1,0
ORD-10155,CUST-6222,2025-09-05,PROD-FOO-388,Footwear,1180.0,Credit Card,Same Day,0,1,0,0,0,0,0.065,1750.76,-0.326,0.2399,0.26,0.0,1,0
ORD-10156,CUST-4128,2025-09-06,PROD-APP-812,Apparel,2010.0,Credit Card,Express,0,1,0,0,0,0,0.2094,2033.13,-0.0114,0.3359,0.3,0.0,1,0
ORD-10157,CUST-4334,2025-09-01,PROD-APP-807,Apparel,3710.0,UPI,Standard,0,1,0,0,0,0,0.0626,3186.33,0.1644,0.3183,0.3,0.0,1,0
ORD-10158,CUST-4256,2025-09-05,PROD-APP-477,Apparel,1070.0,UPI,Express,0,2,0,0,0,0,0.1474,2349.25,-0.5445,0.3022,0.3,0.0,1,0
ORD-10159,CUST-6375,2025-09-01,PROD-ELE-523,Electronics,890.0,COD,Express,0,1,0,0,0,0,0.1107,2159.37,-0.5878,0.1638,0.16,30.0,1,0
ORD-10160,CUST-3034,2025-09-02,PROD-FOO-858,Footwear,7680.0,COD,Standard,0,1,0,0,0,0,0.2636,7776.83,-0.0125,0.3425,0.26,15.0,1,0
ORD-10161,CUST-7508,2025-09-03,PROD-ELE-930,Electronics,399.0,Credit Card,Same Day,2,1,0,0,0,0,0.3908,709.09,-0.4373,0.1485,0.16,0.0,1,0
ORD-10162,CUST-3162,2025-09-02,PROD-APP-487,Apparel,4660.0,COD,Standard,0,1,0,1,1,0,1.0,4689.58,-0.0063,0.2202,0.3,15.0,0,1
ORD-10163,CUST-4714,2025-09-04,PROD-APP-498,Apparel,1540.0,COD,Standard,0,3,0,0,0,0,0.2034,1280.24,0.2029,0.3395,0.3,15.0,1,0
ORD-10164,CUST-4668,2025-09-01,PROD-APP-625,Apparel,3790.0,UPI,Standard,0,3,0,0,0,0,0.3342,3346.09,0.1327,0.27,0.3,0.0,1,0
ORD-10165,CUST-7179,2025-09-01,PROD-PER-165,Personal Care,1960.0,Credit Card,Standard,0,2,0,0,0,0,0.2003,840.38,1.3323,0.1506,0.07,10.0,1,0
ORD-10166,CUST-4377,2025-09-04,PROD-APP-261,Apparel,3560.0,UPI,Standard,0,1,0,0,0,0,0.1807,2773.08,0.2838,0.3113,0.3,40.0,1,0
ORD-10167,CUST-3829,2025-09-03,PROD-APP-212,Apparel,770.0,Netbanking,Standard,0,1,0,0,0,0,0.3599,802.02,-0.0399,0.3029,0.3,20.0,1,0
ORD-10168,CUST-4157,2025-09-02,PROD-FOO-504,Footwear,7160.0,Credit Card,Standard,2,1,0,0,0,0,0.2714,4618.51,0.5503,0.3171,0.26,15.0,1,0
ORD-10169,CUST-7744,2025-09-06,PROD-FOO-135,Footwear,20590.0,Credit Card,Standard,0,2,0,0,0,0,0.3279,5611.8,2.6691,0.2548,0.26,15.0,1,0
ORD-10170,CUST-1396,2025-09-01,PROD-JEW-760,Jewelry,740.0,COD,Standard,0,1,0,0,0,0,0.0654,571.27,0.2953,0.0486,0.1,10.0,1,0
ORD-10171,CUST-4735,2025-09-07,PROD-APP-713,Apparel,5860.0,COD,Standard,0,3,0,0,0,0,0.1917,5954.64,-0.0159,0.3995,0.3,15.0,1,0
ORD-10172,CUST-1461,2025-09-06,PROD-FUR-249,Furniture & Home,2820.0,COD,Express,2,1,0,0,0,0,0.3347,2407.46,0.1714,0.1481,0.12,0.0,1,0
ORD-10173,CUST-4257,2025-09-02,PROD-FOO-323,Footwear,1560.0,Debit Card,Standard,0,1,0,0,0,0,0.138,1323.96,0.1783,0.2795,0.26,0.0,1,0
ORD-10174,CUST-2343,2025-09-02,PROD-ELE-488,Electronics,5280.0,UPI,Standard,0,1,0,0,0,0,0.1596,2412.81,1.1883,0.0759,0.16,15.0,1,0
ORD-10175,CUST-4606,2025-09-03,PROD-ELE-803,Electronics,3960.0,Credit Card,Standard,3,1,0,0,0,0,0.3693,5905.47,-0.3294,0.155,0.16,15.0,1,0
ORD-10176,CUST-4979,2025-09-06,PROD-FOO-587,Footwear,1190.0,Netbanking,Standard,0,1,0,0,0,0,0.2575,1968.19,-0.3954,0.2398,0.26,0.0,1,0
ORD-10177,CUST-5464,2025-09-03,PROD-FOO-177,Footwear,5600.0,UPI,Express,0,2,0,0,0,0,0.1238,3403.05,0.6456,0.2083,0.26,40.0,1,0
ORD-10178,CUST-1356,2025-09-06,PROD-JEW-695,Jewelry,2910.0,COD,Standard,0,2,0,0,0,0,0.1958,2728.21,0.0666,0.1089,0.1,0.0,1,0
ORD-10179,CUST-1878,2025-09-05,PROD-APP-972,Apparel,680.0,Debit Card,Standard,0,1,0,0,0,0,0.2288,1127.4,-0.3968,0.2973,0.3,0.0,1,0
ORD-10180,CUST-3459,2025-09-04,PROD-ELE-341,Electronics,640.0,Credit Card,Express,0,1,0,0,0,0,0.334,1012.23,-0.3677,0.1261,0.16,0.0,1,0
ORD-10181,CUST-5970,2025-09-07,PROD-APP-396,Apparel,4670.0,UPI,Same Day,0,1,0,0,0,0,0.2549,4721.21,-0.0108,0.3325,0.3,20.0,1,0
ORD-10182,CUST-7210,2025-09-07,PROD-JEW-231,Jewelry,3560.0,Credit Card,Standard,0,1,0,0,0,0,0.103,2565.55,0.3876,0.024,0.1,0.0,1,0
ORD-10183,CUST-1901,2025-09-03,PROD-FOO-169,Footwear,1660.0,COD,Standard,0,2,1,0,0,0,0.4495,1557.54,0.0658,0.2464,0.26,0.0,1,1
ORD-10184,CUST-2282,2025-09-08,PROD-FOO-602,Footwear,1460.0,UPI,Same Day,0,1,0,0,0,0,0.0811,1121.73,0.3016,0.244,0.26,0.0,1,0
ORD-10185,CUST-1206,2025-09-02,PROD-APP-158,Apparel,1380.0,Credit Card,Standard,0,2,0,0,0,0,0.1835,1117.53,0.2349,0.33,0.3,0.0,1,0
ORD-10186,CUST-6329,2025-09-03,PROD-FUR-151,Furniture & Home,4860.0,UPI,Standard,0,2,0,0,0,0,0.4955,3656.3,0.3292,0.1371,0.12,0.0,1,0
ORD-10187,CUST-1816,2025-09-05,PROD-JEW-652,Jewelry,4990.0,COD,Express,0,1,0,0,0,0,0.1734,3423.68,0.4575,0.0494,0.1,20.0,1,0
ORD-10188,CUST-3700,2025-09-04,PROD-JEW-780,Jewelry,2110.0,Netbanking,Standard,0,2,0,0,0,0,0.3437,1389.71,0.5183,0.0473,0.1,0.0,1,0
ORD-10189,CUST-3416,2025-09-06,PROD-PER-594,Personal Care,4140.0,Credit Card,Standard,0,1,0,1,0,0,0.0,2509.43,0.6498,0.1042,0.07,20.0,0,0
ORD-10190,CUST-2230,2025-09-06,PROD-ELE-388,Electronics,3150.0,COD,Express,0,1,0,0,0,0,0.0805,2248.31,0.4011,0.1787,0.16,50.0,1,0
ORD-10191,CUST-4731,2025-09-04,PROD-ELE-452,Electronics,510.0,COD,Standard,0,1,0,0,0,0,0.2343,687.55,-0.2582,0.2207,0.16,0.0,1,1
ORD-10192,CUST-7071,2025-09-05,PROD-FUR-898,Furniture & Home,2650.0,Credit Card,Standard,0,2,0,0,0,0,0.1356,4289.65,-0.3822,0.1507,0.12,30.0,1,0
ORD-10193,CUST-5355,2025-09-08,PROD-APP-807,Apparel,15920.0,Credit Card,Standard,0,2,0,0,0,0,0.3337,12585.92,0.2649,0.3757,0.3,20.0,1,0
ORD-10194,CUST-6457,2025-09-07,PROD-APP-990,Apparel,4330.0,UPI,Standard,0,4,0,0,0,0,0.2926,3105.19,0.3944,0.3124,0.3,20.0,1,1
ORD-10195,CUST-1101,2025-09-06,PROD-FUR-209,Furniture & Home,2370.0,UPI,Standard,0,2,0,0,0,0,0.315,2756.34,-0.1402,0.197,0.12,10.0,1,0
ORD-10196,CUST-2847,2025-09-03,PROD-ELE-772,Electronics,2560.0,COD,Standard,0,1,0,0,0,0,0.26,5286.32,-0.5157,0.1569,0.16,20.0,1,0
ORD-10197,CUST-6632,2025-09-07,PROD-FUR-143,Furniture & Home,1680.0,Netbanking,Same Day,1,1,0,0,0,0,0.5526,2408.09,-0.3024,0.1903,0.12,0.0,1,0
ORD-10198,CUST-5024,2025-09-05,PROD-APP-355,Apparel,7300.0,UPI,Standard,0,2,1,0,0,0,0.5006,2657.02,1.7474,0.3384,0.3,0.0,1,1
ORD-10199,CUST-4814,2025-09-03,PROD-FOO-739,Footwear,2310.0,Credit Card,Standard,0,1,0,0,0,0,0.3009,1779.21,0.2983,0.3457,0.26,0.0,1,1
ORD-10200,CUST-4816,2025-09-04,PROD-FOO-642,Footwear,3910.0,UPI,Standard,0,1,0,0,0,0,0.1079,2227.47,0.7554,0.315,0.26,20.0,1,1
ORD-10201,CUST-5771,2025-09-02,PROD-ELE-376,Electronics,1870.0,UPI,Standard,0,1,0,0,0,0,0.1552,2601.52,-0.2812,0.1728,0.16,10.0,1,0
ORD-10202,CUST-1233,2025-09-05,PROD-FOO-199,Footwear,3370.0,Credit Card,Standard,0,3,0,0,0,0,0.1637,3685.73,-0.0857,0.2477,0.26,15.0,1,0
ORD-10203,CUST-6173,2025-09-03,PROD-APP-709,Apparel,550.0,Credit Card,Express,0,3,0,0,0,0,0.1,796.37,-0.3094,0.3002,0.3,20.0,1,0
ORD-10204,CUST-7103,2025-09-06,PROD-APP-872,Apparel,1760.0,Credit Card,Standard,4,2,0,0,0,0,0.314,2280.19,-0.2281,0.3516,0.3,15.0,1,0
ORD-10205,CUST-3462,2025-09-03,PROD-APP-610,Apparel,2210.0,COD,Standard,1,2,1,0,0,0,0.1462,1813.12,0.2189,0.3462,0.3,15.0,1,1
ORD-10206,CUST-6118,2025-09-08,PROD-ELE-413,Electronics,1550.0,Credit Card,Standard,0,1,0,0,0,0,0.0327,2061.97,-0.2483,0.1314,0.16,0.0,1,0
ORD-10207,CUST-5469,2025-09-05,PROD-FUR-336,Furniture & Home,3850.0,COD,Standard,0,1,0,0,0,0,0.4449,3569.51,0.0786,0.1253,0.12,15.0,1,0
ORD-10208,CUST-3648,2025-09-02,PROD-APP-732,Apparel,4030.0,COD,Standard,4,2,1,0,0,0,0.3659,2370.81,0.6998,0.3077,0.3,0.0,1,1
ORD-10209,CUST-7452,2025-09-03,PROD-ELE-617,Electronics,4950.0,Credit Card,Express,0,1,0,0,0,0,0.3277,3672.15,0.348,0.166,0.16,10.0,1,0
ORD-10210,CUST-3956,2025-09-04,PROD-APP-234,Apparel,2950.0,Credit Card,Same Day,0,3,1,0,0,0,0.1257,2983.58,-0.0113,0.2575,0.3,15.0,1,1
ORD-10211,CUST-5709,2025-09-06,PROD-APP-894,Apparel,2680.0,COD,Standard,0,1,0,0,0,0,0.1307,2559.76,0.047,0.273,0.3,15.0,1,0
ORD-10212,CUST-6991,2025-09-06,PROD-FOO-153,Footwear,6720.0,UPI,Express,0,1,0,0,0,0,0.2123,4145.65,0.621,0.3258,0.26,0.0,1,0
ORD-10213,CUST-5514,2025-09-04,PROD-APP-670,Apparel,11340.0,COD,Standard,0,1,0,0,0,0,0.0361,4299.31,1.6376,0.2834,0.3,40.0,1,0
ORD-10214,CUST-5766,2025-09-04,PROD-APP-527,Apparel,3950.0,Credit Card,Standard,0,2,1,0,0,0,0.1366,3572.92,0.1055,0.3165,0.3,0.0,1,0
ORD-10215,CUST-4217,2025-09-06,PROD-ELE-796,Electronics,7170.0,Debit Card,Standard,0,1,0,0,0,0,0.1072,4650.52,0.5418,0.1195,0.16,10.0,1,0
ORD-10216,CUST-5054,2025-09-08,PROD-JEW-346,Jewelry,3820.0,Netbanking,Express,0,1,0,0,0,0,0.1744,5745.12,-0.3351,0.1376,0.1,0.0,1,0
ORD-10217,CUST-4632,2025-09-06,PROD-ELE-960,Electronics,3890.0,Credit Card,Standard,0,1,0,1,0,0,0.0,5894.38,-0.34,0.1288,0.16,20.0,0,0
ORD-10218,CUST-7667,2025-09-06,PROD-ELE-920,Electronics,1630.0,Debit Card,Same Day,0,1,0,0,0,0,0.0972,1404.14,0.1609,0.2095,0.16,15.0,1,1
ORD-10219,CUST-5629,2025-09-09,PROD-FOO-256,Footwear,1570.0,UPI,Standard,0,2,0,0,0,0,0.1233,2350.52,-0.3321,0.3141,0.26,30.0,1,0
ORD-10220,CUST-2693,2025-09-05,PROD-FUR-231,Furniture & Home,680.0,Credit Card,Standard,0,1,0,0,0,0,0.2119,768.86,-0.1156,0.1414,0.12,20.0,1,0
ORD-10221,CUST-6715,2025-09-05,PROD-APP-950,Apparel,2990.0,Debit Card,Standard,2,2,1,0,0,0,0.0543,4220.45,-0.2915,0.2576,0.3,15.0,1,1
ORD-10222,CUST-7043,2025-09-05,PROD-APP-177,Apparel,1280.0,COD,Standard,0,1,0,0,0,0,0.0813,2244.95,-0.4298,0.2869,0.3,20.0,1,0
ORD-10223,CUST-5183,2025-09-09,PROD-ELE-102,Electronics,1900.0,Netbanking,Same Day,0,1,0,0,0,0,0.1502,2369.0,-0.198,0.1585,0.16,15.0,1,1
ORD-10224,CUST-7699,2025-09-07,PROD-ELE-837,Electronics,3260.0,Credit Card,Standard,0,2,0,0,0,0,0.2395,5233.76,-0.3771,0.1979,0.16,10.0,1,0
ORD-10225,CUST-5161,2025-09-07,PROD-APP-927,Apparel,2880.0,COD,Express,2,2,1,0,0,0,0.3752,2106.09,0.3675,0.3619,0.3,0.0,1,1
ORD-10226,CUST-4796,2025-09-05,PROD-APP-916,Apparel,1770.0,Netbanking,Standard,0,1,0,0,0,0,0.2497,2005.66,-0.1175,0.3019,0.3,0.0,1,0
ORD-10227,CUST-7746,2025-09-07,PROD-ELE-780,Electronics,5370.0,UPI,Standard,0,1,0,0,0,0,0.2492,4940.04,0.087,0.1923,0.16,50.0,1,0
ORD-10228,CUST-4403,2025-09-07,PROD-JEW-523,Jewelry,2120.0,UPI,Standard,0,1,0,0,0,0,0.0814,6617.67,-0.6796,0.1177,0.1,10.0,1,0
ORD-10229,CUST-6874,2025-09-06,PROD-PER-416,Personal Care,8640.0,UPI,Express,0,1,0,0,0,0,0.2082,3953.14,1.1856,0.1127,0.07,40.0,1,0
ORD-10230,CUST-2319,2025-09-07,PROD-APP-341,Apparel,1420.0,COD,Standard,0,3,0,0,0,0,0.0977,3159.55,-0.5506,0.3496,0.3,20.0,1,0
ORD-10231,CUST-6898,2025-09-09,PROD-FOO-928,Footwear,1920.0,Debit Card,Standard,0,1,0,0,0,0,0.0353,1258.85,0.5252,0.3328,0.26,10.0,1,0
ORD-10232,CUST-7139,2025-09-06,PROD-ELE-960,Electronics,2210.0,COD,Standard,0,2,0,0,0,0,0.117,2821.25,-0.2167,0.13,0.16,15.0,1,0
ORD-10233,CUST-7109,2025-09-03,PROD-APP-296,Apparel,2310.0,UPI,Standard,0,2,0,0,0,0,0.148,2292.98,0.0074,0.2987,0.3,20.0,1,0
ORD-10234,CUST-2815,2025-09-08,PROD-APP-971,Apparel,3680.0,COD,Express,1,1,0,0,0,0,0.2162,2535.3,0.4515,0.3712,0.3,10.0,1,1
ORD-10235,CUST-4861,2025-09-06,PROD-PER-188,Personal Care,1960.0,Debit Card,Same Day,0,3,0,0,0,0,0.2508,1578.63,0.2416,0.0633,0.07,50.0,1,0
ORD-10236,CUST-2286,2025-09-04,PROD-FOO-629,Footwear,970.0,Credit Card,Same Day,0,1,0,0,0,0,0.2028,1372.08,-0.293,0.2133,0.26,0.0,1,0
ORD-10237,CUST-7073,2025-09-04,PROD-ELE-143,Electronics,1590.0,Netbanking,Standard,0,1,0,0,0,0,0.1145,1881.2,-0.1548,0.1224,0.16,10.0,1,0
ORD-10238,CUST-2455,2025-09-08,PROD-APP-674,Apparel,12040.0,COD,Express,0,2,1,0,0,0,0.4028,5347.51,1.2515,0.2679,0.3,20.0,1,0
ORD-10239,CUST-5166,2025-09-04,PROD-FUR-697,Furniture & Home,1560.0,Debit Card,Standard,0,2,0,0,0,0,0.0263,3216.4,-0.515,0.1105,0.12,0.0,1,0
ORD-10240,CUST-6230,2025-09-08,PROD-FOO-649,Footwear,1960.0,Credit Card,Standard,0,2,0,0,0,0,0.0404,3881.17,-0.495,0.2187,0.26,20.0,1,0
ORD-10241,CUST-1383,2025-09-07,PROD-JEW-827,Jewelry,7330.0,Debit Card,Same Day,0,1,0,0,0,0,0.2915,4318.02,0.6975,0.1383,0.1,0.0,1,0
ORD-10242,CUST-1995,2025-09-03,PROD-FOO-307,Footwear,680.0,COD,Express,0,2,0,0,0,0,0.0425,944.64,-0.2802,0.2682,0.26,15.0,1,0
ORD-10243,CUST-2106,2025-09-09,PROD-APP-327,Apparel,2230.0,Debit Card,Standard,0,2,1,0,0,0,0.3652,2943.97,-0.2425,0.2927,0.3,0.0,1,1
ORD-10244,CUST-2744,2025-09-08,PROD-FUR-738,Furniture & Home,1710.0,COD,Standard,0,1,0,0,0,0,0.1109,2682.44,-0.3625,0.2026,0.12,0.0,1,1
ORD-10245,CUST-5943,2025-09-06,PROD-APP-686,Apparel,2830.0,Debit Card,Express,0,1,0,0,0,0,0.146,1478.5,0.9141,0.3398,0.3,20.0,1,1
ORD-10246,CUST-7412,2025-09-03,PROD-FUR-209,Furniture & Home,3600.0,Credit Card,Same Day,0,2,0,0,0,0,0.2261,1961.89,0.835,0.0651,0.12,40.0,1,0
ORD-10247,CUST-1886,2025-09-09,PROD-ELE-751,Electronics,960.0,Debit Card,Standard,0,1,0,0,0,0,0.2298,1349.55,-0.2887,0.1867,0.16,40.0,1,0
ORD-10248,CUST-1247,2025-09-07,PROD-APP-625,Apparel,4050.0,Credit Card,Standard,0,3,0,0,0,0,0.4618,3372.69,0.2008,0.3167,0.3,10.0,1,1
ORD-10249,CUST-2185,2025-09-07,PROD-APP-876,Apparel,8040.0,COD,Standard,0,1,0,0,0,0,0.2929,3118.51,1.5782,0.3616,0.3,30.0,1,0
ORD-10250,CUST-6004,2025-09-04,PROD-FOO-645,Footwear,820.0,Credit Card,Standard,0,1,0,0,0,0,0.2331,1100.92,-0.2552,0.2677,0.26,0.0,1,0
ORD-10251,CUST-3741,2025-09-09,PROD-ELE-953,Electronics,1660.0,UPI,Standard,0,1,0,0,0,0,0.269,3538.33,-0.5309,0.1187,0.16,15.0,1,0
ORD-10252,CUST-2741,2025-09-04,PROD-APP-681,Apparel,2370.0,UPI,Standard,1,1,0,0,0,0,0.481,2105.76,0.1255,0.3044,0.3,0.0,1,0
ORD-10253,CUST-2289,2025-09-09,PROD-APP-756,Apparel,9800.0,Credit Card,Standard,3,2,1,0,0,0,0.1399,5376.29,0.8228,0.3078,0.3,10.0,1,0
ORD-10254,CUST-6848,2025-09-08,PROD-FOO-746,Footwear,4850.0,COD,Standard,0,2,0,0,0,0,0.0608,2194.03,1.2105,0.2341,0.26,0.0,1,0
ORD-10255,CUST-2583,2025-09-06,PROD-PER-617,Personal Care,6840.0,UPI,Standard,2,2,0,0,0,0,0.4337,8161.78,-0.1619,0.0422,0.07,15.0,1,0
ORD-10256,CUST-5514,2025-09-07,PROD-APP-300,Apparel,2160.0,Debit Card,Same Day,0,1,0,1,0,0,0.0,4299.31,-0.4976,0.3315,0.3,20.0,0,0
ORD-10257,CUST-4279,2025-09-04,PROD-FUR-120,Furniture & Home,1310.0,UPI,Express,0,1,0,0,0,0,0.0507,2286.43,-0.4271,0.1374,0.12,10.0,1,0
ORD-10258,CUST-7373,2025-09-05,PROD-ELE-261,Electronics,1730.0,UPI,Standard,0,2,0,0,0,0,0.1709,1070.37,0.6163,0.192,0.16,20.0,1,0
ORD-10259,CUST-6728,2025-09-07,PROD-APP-653,Apparel,640.0,COD,Standard,0,1,0,0,0,0,0.057,1008.84,-0.3656,0.282,0.3,0.0,1,0
ORD-10260,CUST-6102,2025-09-06,PROD-ELE-475,Electronics,3070.0,UPI,Standard,1,1,0,0,0,0,0.3436,4211.84,-0.2711,0.1551,0.16,0.0,1,0
ORD-10261,CUST-7013,2025-09-04,PROD-APP-153,Apparel,1080.0,Debit Card,Standard,0,2,1,0,0,0,0.1451,1341.72,-0.1951,0.3394,0.3,0.0,1,0
ORD-10262,CUST-7399,2025-09-08,PROD-FOO-218,Footwear,1230.0,Credit Card,Standard,0,1,0,0,0,0,0.279,1796.97,-0.3155,0.2454,0.26,0.0,1,0
ORD-10263,CUST-2245,2025-09-07,PROD-ELE-597,Electronics,7010.0,COD,Standard,0,2,0,0,0,0,0.061,5767.36,0.2155,0.2226,0.16,30.0,1,0
ORD-10264,CUST-3572,2025-09-04,PROD-ELE-978,Electronics,3200.0,COD,Express,6,1,0,1,0,0,0.0,2616.31,0.2231,0.2053,0.16,20.0,0,1
ORD-10265,CUST-6126,2025-09-07,PROD-JEW-301,Jewelry,1620.0,UPI,Same Day,0,1,0,1,0,0,0.0,1545.97,0.0479,0.0226,0.1,20.0,0,0
ORD-10266,CUST-2717,2025-09-10,PROD-FUR-666,Furniture & Home,7660.0,Netbanking,Standard,0,1,0,0,0,0,0.2112,6753.87,0.1342,0.1214,0.12,15.0,1,0
ORD-10267,CUST-1688,2025-09-08,PROD-FUR-227,Furniture & Home,3550.0,UPI,Express,0,1,0,0,0,0,0.2058,3847.69,-0.0774,0.2068,0.12,0.0,1,0
ORD-10268,CUST-5024,2025-09-07,PROD-FOO-284,Footwear,4520.0,COD,Express,0,1,0,1,1,0,1.0,2657.02,0.7012,0.2645,0.26,0.0,0,0
ORD-10269,CUST-5317,2025-09-05,PROD-APP-721,Apparel,3970.0,Credit Card,Standard,0,1,0,0,0,0,0.1222,2515.69,0.5781,0.3095,0.3,10.0,1,0
ORD-10270,CUST-4455,2025-09-05,PROD-APP-164,Apparel,8280.0,Netbanking,Standard,0,2,0,0,0,0,0.1511,7098.72,0.1664,0.2417,0.3,20.0,1,0
ORD-10271,CUST-5509,2025-09-05,PROD-PER-560,Personal Care,8230.0,UPI,Standard,0,1,0,0,0,0,0.2356,4325.26,0.9028,0.0817,0.07,15.0,1,0
ORD-10272,CUST-6469,2025-09-09,PROD-APP-497,Apparel,8010.0,COD,Express,0,1,0,0,0,0,0.4724,7990.0,0.0025,0.3323,0.3,0.0,1,0
ORD-10273,CUST-5592,2025-09-04,PROD-FOO-234,Footwear,3340.0,Debit Card,Standard,0,2,0,0,0,0,0.0865,3770.86,-0.1143,0.2402,0.26,20.0,1,0
ORD-10274,CUST-4522,2025-09-10,PROD-ELE-130,Electronics,1160.0,COD,Same Day,0,1,0,0,0,0,0.2935,1034.25,0.1216,0.1799,0.16,10.0,1,0
ORD-10275,CUST-6140,2025-09-10,PROD-APP-578,Apparel,4890.0,Credit Card,Express,0,2,1,0,0,0,0.3918,3109.53,0.5726,0.2742,0.3,0.0,1,0
ORD-10276,CUST-4438,2025-09-08,PROD-APP-249,Apparel,4430.0,UPI,Standard,0,1,0,0,0,0,0.3532,2885.18,0.5354,0.3823,0.3,0.0,1,0
ORD-10277,CUST-1521,2025-09-08,PROD-APP-218,Apparel,2080.0,Credit Card,Standard,0,1,0,0,0,0,0.3215,2912.01,-0.2857,0.3154,0.3,20.0,1,0
ORD-10278,CUST-7425,2025-09-06,PROD-APP-737,Apparel,1510.0,Credit Card,Standard,0,1,0,0,0,0,0.147,2038.15,-0.2591,0.2923,0.3,10.0,1,0
ORD-10279,CUST-5602,2025-09-06,PROD-FOO-544,Footwear,1630.0,Debit Card,Standard,0,1,0,0,0,0,0.0525,2108.8,-0.227,0.2182,0.26,40.0,1,0
ORD-10280,CUST-6454,2025-09-07,PROD-FUR-179,Furniture & Home,1690.0,COD,Standard,0,1,0,0,0,0,0.2301,1804.25,-0.0633,0.1594,0.12,15.0,1,0
ORD-10281,CUST-7712,2025-09-08,PROD-APP-199,Apparel,8080.0,Credit Card,Express,0,3,0,0,0,0,0.2664,5233.49,0.5439,0.3133,0.3,10.0,1,0
ORD-10282,CUST-7248,2025-09-04,PROD-APP-540,Apparel,3760.0,Credit Card,Express,0,4,0,0,0,0,0.2462,4476.05,-0.16,0.2994,0.3,20.0,1,1
ORD-10283,CUST-5650,2025-09-06,PROD-PER-307,Personal Care,1300.0,Debit Card,Same Day,0,1,0,0,0,0,0.3272,1234.71,0.0529,0.1161,0.07,0.0,1,0
ORD-10284,CUST-6059,2025-09-09,PROD-FOO-171,Footwear,2120.0,Debit Card,Standard,0,1,0,0,0,0,0.0271,1182.26,0.7932,0.2302,0.26,15.0,1,0
ORD-10285,CUST-5821,2025-09-05,PROD-ELE-555,Electronics,2310.0,COD,Standard,0,1,0,0,0,0,0.3169,2006.97,0.151,0.2039,0.16,10.0,1,1
ORD-10286,CUST-4319,2025-09-04,PROD-APP-907,Apparel,1420.0,Debit Card,Express,2,1,0,0,0,0,0.2116,2212.34,-0.3581,0.275,0.3,20.0,1,0
ORD-10287,CUST-1547,2025-09-10,PROD-APP-781,Apparel,2600.0,Credit Card,Standard,0,2,0,0,0,0,0.304,1509.59,0.7223,0.2908,0.3,0.0,1,0
ORD-10288,CUST-5630,2025-09-10,PROD-PER-759,Personal Care,5360.0,COD,Standard,0,2,0,0,0,0,0.1049,4698.92,0.1407,0.042,0.07,20.0,1,0
ORD-10289,CUST-7530,2025-09-08,PROD-APP-557,Apparel,11430.0,COD,Same Day,0,1,0,0,0,0,0.1857,4641.65,1.4625,0.2761,0.3,15.0,1,0
ORD-10290,CUST-3423,2025-09-05,PROD-PER-484,Personal Care,4680.0,Credit Card,Express,0,1,0,0,0,0,0.0268,3794.15,0.2335,0.0557,0.07,0.0,1,0
ORD-10291,CUST-2096,2025-09-05,PROD-FUR-292,Furniture & Home,600.0,UPI,Standard,0,2,0,0,0,0,0.01,883.73,-0.3211,0.1377,0.12,0.0,1,0
ORD-10292,CUST-2520,2025-09-06,PROD-APP-891,Apparel,2800.0,Credit Card,Standard,0,2,1,0,0,0,0.3249,3182.57,-0.1202,0.3575,0.3,0.0,1,0
ORD-10293,CUST-6249,2025-09-06,PROD-FUR-765,Furniture & Home,6090.0,Credit Card,Express,0,1,0,0,0,0,0.1911,3822.73,0.5931,0.0973,0.12,20.0,1,1
